"x2","x3","x4","x5","x6","x7","x10","x11","x12","x13","x14","x1.1","x1.2","x1.3","x8.1","x8.2","x8.3","x8.4","x8.5","x8.6","x9.1","x9.2","x9.3","x9.4","x9.5","y"
1,0,0,0,29,1,130,64.8,970.2,1341,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,11400
1,0,0,0,16,1,120,47,465.9,1065,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4800
1,0,0,0,57,1,130,58.2,813.6,1043,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,17300
1,0,0,0,21,1,120,64.8,970.2,1341,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,9280
1,0,0,0,110,1,130,40.5,438.6,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2140
0,0,1,0,171,2,120,46,666.5,1139,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,6000
0,1,0,0,97,1,120,47,465.9,1065,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5500
0,0,1,0,255,2,130,42,434.5,882,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,12600
1,0,0,0,57,2,130,46,664.9,1877,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,870
0,1,0,0,87,1,130,53.6,924.3,919,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,1,0,0,149,1,140,60.3,896.7,883,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,665
0,0,1,0,149,1,130,63.5,1075,1189,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,12060
1,0,0,0,136,1,120,50,620.1,1164,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4593
1,0,0,0,50,1,130,64.8,970.2,1341,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,18860
0,0,1,0,322,1,120,60,940.5,1471,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,400
0,0,1,0,228,1,120,64.8,1106,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,7470
0,1,0,0,60,1,130,29,264.4,698,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4760
0,1,0,0,231,2,130,42,434.5,882,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,700
0,1,0,0,159,2,120,46,664.9,1877,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4066
0,1,0,0,292,2,130,42,434.5,882,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,600
1,0,0,0,47,1,120,50,620.1,1164,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1490
1,1,0,0,30,1,130,39.1,320.4,771,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2531
1,0,0,0,16,1,130,64.8,996,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,7570
0,0,1,0,90,1,120,42.7,338.9,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3348
1,0,0,0,90,2,130,46,664.9,1877,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,600
0,0,1,0,208,1,130,65,1162,1433,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5808
0,0,1,0,233,1,130,65,1162,1433,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5634
1,0,0,0,126,1,125,56.6,705.6,1300,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4985
1,0,0,0,43,1,125,63.5,1075,1189,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,14000
0,0,1,0,327,1,134,29,264.4,698,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3000
0,1,0,0,279,1,135,60,993.4,1433,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4111
0,1,0,0,142,1,135,42,471,808,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5018
0,0,1,0,107,1,135,80.3,1598,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3650
0,0,0,1,146,2,120,46,664.9,1877,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1662
0,1,0,0,188,1,142,44.8,756,1103,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2075
0,0,1,0,175,2,120,46,666.5,1139,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4000
0,0,1,0,222,1,130,80.3,1598,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2650
1,0,0,0,148,1,120,42,376.9,588,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3980
1,0,0,0,240,1,120,45,539.6,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1714
0,1,0,0,94,2,120,46,664.9,1877,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3755
0,0,1,0,76,1,140,52.8,491.4,1212,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8948
0,0,1,1,89,1,120,84.9,2382,2648,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,7300
0,0,1,0,78,1,130,42,376.9,588,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,6990
0,1,0,0,120,2,130,46,664.9,1877,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2747
0,1,0,0,170,2,120,46,664.9,1877,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2736
1,0,0,0,22,1,130,64.8,1106,1470,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4896
0,0,0,1,74,1,120,42.7,338.9,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3059
0,0,1,0,257,1,140,52.8,491.4,1212,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5300
1,0,0,0,198,1,140,37.7,415.7,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2960
1,0,0,0,159,1,120,29,264.4,698,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2480
1,0,0,0,77,1,120,37.2,388.2,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3725
1,0,0,0,161,1,120,54.2,1258,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4136
0,0,1,0,258,1,120,38.3,360,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,414
1,0,0,0,147,1,120,50,620.1,1164,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2465
0,1,0,0,17,1,140,40.5,438.6,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1052
0,0,0,1,157,1,120,37.2,388.2,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4900
1,0,0,0,182,1,120,45,539.6,882,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,1,77,1,130,53.6,924.3,919,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,15800
0,0,1,0,264,1,130,65,1162,1433,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8193
1,0,0,0,42,1,130,64.8,996,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6478
1,0,0,0,171,1,120,64.8,996,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4375
1,0,0,0,52,1,120,50,620.1,1164,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4195
1,0,0,0,41,1,130,42,376.9,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3330
0,1,0,0,295,2,130,42,434.5,882,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1,0,0,69,1,130,64.8,996,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3530
1,0,0,0,125,1,120,47,465.9,1065,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6700
0,1,0,0,180,2,120,46,664.9,1877,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,218,1,130,33,299.1,1037,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3457
0,1,0,0,36,2,125,46,664.9,1877,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,9000
1,0,0,0,260,1,140,37.7,415.7,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2517
0,1,0,0,225,1,130,80.3,1598,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,9215
0,1,0,0,258,1,130,80.3,1513,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,11095
0,0,1,0,269,1,120,43,358.1,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3312
1,0,0,0,169,1,120,64.8,996,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4425
0,0,1,0,80,1,130,84.9,2382,2648,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3000
0,1,0,0,291,1,140,60.3,896.7,883,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5707
0,0,1,0,228,1,120,42.7,338.9,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3667
0,1,0,0,78,1,120,47,465.9,1065,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5800
0,1,0,0,182,1,142,44.8,756,1103,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2918
0,1,0,0,251,2,130,42,434.5,882,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,500
1,0,0,0,9,1,130,60,993.4,1433,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4201
1,0,0,0,8,1,130,60,993.4,1433,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4168
0,1,0,0,111,2,120,45,742.6,1176,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3036
1,0,0,0,70,1,120,54.2,1258,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3586
0,0,1,0,228,1,125,56.6,705.6,1300,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4655
0,0,1,0,148,1,135,80.3,1598,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,8950
0,1,0,0,53,1,130,45,742.6,1176,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1190
0,0,1,0,271,1,120,38.3,360,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3208
0,1,0,0,272,1,140,61.2,916.3,478,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,400
0,1,0,0,286,1,130,80.3,1513,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,8290
1,0,0,0,31,1,125,63.5,1075,1189,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6360
0,0,1,0,66,1,130,65,1162,1433,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4061
0,1,0,0,125,2,120,46,614,918,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1000
0,0,1,0,206,1,120,38.3,360,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3808
1,0,0,0,280,1,140,37.7,415.7,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1302
1,0,0,0,59,1,130,64.8,1106,1470,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,21380
0,1,0,0,35,1,120,47,465.9,1065,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3370
0,1,0,0,250,1,140,61.2,916.3,478,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1045
0,0,1,0,66,1,120,84.9,2382,2648,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6300
1,0,0,0,57,1,130,64.8,1106,1470,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12355
1,0,0,0,180,1,120,33,299.1,1037,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3250
0,0,1,0,141,1,135,80.3,1598,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6450
0,0,0,1,67,1,136,39.5,372.5,735,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4854
0,0,1,0,272,1,140,52.8,491.4,1212,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8738
1,0,0,0,4,1,130,64.8,996,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8532
0,1,0,0,46,1,120,47,465.9,1065,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3325
1,0,0,0,131,1,120,64.8,996,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4190
1,0,0,0,107,1,120,54.2,1258,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6556
0,0,1,0,107,1,120,47,465.9,1065,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3600
0,0,1,0,145,1,135,80.3,1598,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,8200
0,1,0,0,65,1,120,47,465.9,1065,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5950
1,0,0,0,353,1,120,47,465.9,1065,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4900
0,0,1,0,203,1,130,33,299.1,1037,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3162
0,1,0,0,196,1,120,45,539.6,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2928
0,0,0,1,175,1,120,45,539.6,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5698
0,1,0,0,20,1,140,40.5,438.6,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1749
1,0,0,0,39,1,120,50,620.1,1164,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5652
0,0,1,0,49,1,120,42.7,338.9,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3307
0,1,0,0,244,1,130,80.3,1513,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6190
0,1,0,0,298,1,110,29,252.3,588,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,75,1,130,64.8,996,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1941
1,0,0,0,305,1,120,50,620.1,1164,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2324
0,1,0,0,85,1,140,60.3,896.7,883,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4725
0,1,0,0,236,1,130,80.3,1513,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,23020
0,1,0,0,117,1,120,64.8,996,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3930
0,1,0,0,59,2,125,46,664.9,1877,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,160
0,1,0,0,92,2,120,46,664.9,1877,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4554
0,0,1,0,74,1,130,38.8,310.3,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6060
1,0,0,0,97,1,120,29,264.4,698,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4640
1,0,0,0,40,1,130,39.1,320.4,771,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3852
0,1,0,0,91,1,120,50,620.1,1164,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,42,1,130,64.8,970.2,1341,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,20700
1,0,0,0,75,1,130,58.2,813.6,1043,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5903
0,0,1,0,151,2,120,46,614,918,9,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0,0,237,2,130,42,434.5,882,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1200
1,0,0,0,77,1,120,50,620.1,1164,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1944
0,1,0,0,160,1,140,60.3,896.7,883,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3295
0,0,1,0,157,2,120,46,666.5,1139,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2000
0,0,1,0,162,1,120,38.3,360,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3110
0,0,1,0,273,1,120,58.2,813.6,1043,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,7440
0,1,0,0,112,1,120,50,620.1,1164,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4209
0,0,1,0,133,1,130,58.2,813.6,1043,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5472
1,0,0,0,238,1,120,39.5,372.5,735,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4248
0,0,1,0,191,1,120,64.8,996,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4215
1,0,0,0,82,1,130,67,1493,1470,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4864
0,1,0,0,339,1,120,60,940.5,1471,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2420
1,0,0,0,141,1,120,64.8,996,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,7030
0,0,1,0,146,2,120,46,664.7,1877,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,6112
0,0,1,0,112,1,135,80.3,1598,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5300
0,0,1,0,218,1,120,84.9,2382,2648,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,9600
1,0,0,0,52,1,120,37.2,388.2,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,640
0,1,0,0,110,2,120,45,742.6,1176,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,828
0,1,0,0,245,2,130,42,434.5,882,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,500
1,0,0,0,361,1,120,47,465.9,1065,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2600
1,0,0,0,138,1,130,38.8,310.3,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2371
0,1,0,0,123,2,125,43.1,494.5,845,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,105,1,120,64.8,996,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3555
0,0,1,0,181,2,120,46,666.5,1139,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4000
1,0,0,0,18,1,130,60,993.4,1433,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6565
0,0,1,0,263,1,120,60,940.5,1471,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,460
1,0,0,0,35,1,125,63.5,1075,1189,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,19331
0,0,1,0,129,1,130,63.5,1075,1189,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8400
0,0,1,0,172,1,120,42,376.9,588,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5432
1,0,1,0,124,1,120,39.1,320.4,771,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6246
1,0,0,0,142,1,120,64.8,970.2,1341,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5400
1,0,0,0,102,1,130,65,1162,1433,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4338
0,1,0,0,54,1,120,45,742.6,1176,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2704
0,1,0,0,33,1,120,47,465.9,1065,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5200
1,0,0,0,36,1,130,64.8,1106,1470,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2707
1,0,0,0,118,1,120,64.8,970.2,1341,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6450
1,0,0,0,90,1,130,38.8,310.3,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4564
0,0,1,0,196,1,120,38.3,360,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2464
1,0,0,0,241,1,140,37.7,415.7,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2082
1,0,0,0,77,1,130,64.8,970.2,1341,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4000
1,0,0,0,153,1,120,64.8,996,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6096
0,0,1,0,145,2,120,46,664.7,1877,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,9702
0,1,0,0,56,1,130,29,264.4,698,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3525
1,0,0,0,74,1,120,29,264.4,698,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2120
1,0,0,0,135,1,130,40.5,438.6,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2640
0,1,0,0,67,1,120,45,742.6,1176,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1470
0,0,1,1,147,1,120,45,539.6,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1547
1,0,0,0,157,1,120,54.2,1258,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,7062
1,0,0,0,197,1,120,45,539.6,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2039
1,0,0,0,138,2,120,46,664.7,1877,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2573
1,0,0,0,70,1,120,38.3,360,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1438
1,0,0,0,48,1,130,42,376.9,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,7990
1,0,0,0,122,1,120,50,620.1,1164,5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,1,0,276,1,130,80.3,1598,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,11100
0,0,1,0,149,1,135,80.3,1598,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,7850
0,1,0,0,284,1,140,61.2,916.3,478,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,655
0,0,1,0,232,1,120,42.7,338.9,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3883
1,0,0,0,300,1,120,50,620.1,1164,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2431
1,0,0,0,47,1,125,63.5,1075,1189,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,21500
1,0,0,0,130,2,120,45,742.6,1176,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3320
0,1,0,0,165,2,120,46,664.9,1877,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,570
0,0,1,0,225,1,120,39.1,320.4,771,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4932
0,0,1,0,286,1,120,39.5,372.5,735,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6032
1,0,0,0,199,1,120,45,539.6,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2652
1,0,0,0,43,1,130,58.2,813.6,1043,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,28930
1,0,0,0,22,1,140,40.5,438.6,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1782
0,1,0,0,240,1,130,80.3,1513,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6660
1,0,0,0,32,1,130,64.8,970.2,1341,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,11910
1,0,0,0,105,1,130,64.8,970.2,1341,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5120
0,1,0,0,115,1,120,37.2,388.2,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4750
1,0,0,0,154,1,120,64.8,996,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3630
1,0,0,0,54,1,120,37.2,388.2,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2640
0,0,1,0,285,1,120,38.3,360,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,345
1,0,0,0,319,1,134,38.3,360,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1831
0,0,1,0,116,1,130,58.2,813.6,1043,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4710
1,0,0,0,135,1,120,64.8,970.2,1341,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6050
1,0,0,0,97,1,120,37.2,388.2,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5725
1,0,0,0,46,1,130,58.2,813.6,1043,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,19656
0,0,1,0,167,2,120,46,666.5,1139,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4000
0,0,1,0,72,1,130,84.9,2382,2648,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,7700
0,0,1,0,78,1,135,80.3,1598,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,7700
1,0,0,0,140,1,120,50,620.1,1164,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4294
1,0,0,0,88,1,130,42,376.9,588,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,6080
0,1,0,0,86,1,140,60.3,896.7,883,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4225
0,0,1,0,90,1,120,29,264.4,698,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8960
1,0,0,0,56,1,125,63.5,1075,1189,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,32980
0,0,1,0,188,1,120,33,299.1,1037,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3225
0,1,0,0,172,2,120,46,664.9,1877,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,67,1,130,42,376.9,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6140
0,1,0,0,116,2,130,46,664.9,1877,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2159
0,1,0,0,28,1,130,42,376.9,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1250
0,0,1,0,33,1,120,64.8,970.2,1341,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,10345
1,0,0,0,102,1,125,56.6,705.6,1300,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5260
1,0,0,0,53,1,125,63.5,1075,1189,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,27760
1,0,0,0,86,1,130,64.8,970.2,1341,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3280
1,0,0,0,58,1,125,63.5,1075,1189,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,17500
0,0,1,0,89,1,120,38.3,360,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4324
0,0,1,0,315,1,120,60,940.5,1471,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,750
1,0,0,0,235,1,138,38.8,310.3,882,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2875
0,0,1,0,131,1,120,38.3,360,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,12461
1,0,0,0,241,1,120,45,539.6,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1970
0,0,1,0,274,1,120,84.9,2382,2648,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5000
0,1,0,0,283,2,130,42,434.5,882,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,500
1,0,0,0,266,1,140,37.7,415.7,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2823
1,0,0,0,29,1,130,58.2,813.6,1043,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,7648
1,0,0,0,81,1,125,63.5,1075,1189,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3200
1,0,0,0,40,1,130,64.8,970.2,1341,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,13840
0,0,1,0,213,1,130,65,1162,1433,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5460
0,1,0,0,246,1,130,80.3,1513,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6730
0,1,0,0,162,2,120,46,664.9,1877,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,12288
0,1,0,0,162,2,120,46,664.7,1877,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,6540
0,0,1,0,50,1,120,42.7,338.9,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2248
1,0,0,0,163,1,120,45,539.6,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5648
